Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,15-11-2023,,,,,,,,
B39D0221,003,08-04-2008,171,110,339,,,,,,
B39D0221,003,09-04-2008,168,107,342,,,,,,
B39D0221,003,10-04-2008,170,109,340,,,,,,
B39D0221,003,11-04-2008,169,108,341,,,,,,
B39D0221,003,12-04-2008,170,109,340,,,,,,
B39D0221,003,13-04-2008,169,108,341,,,,,,
B39D0221,003,14-04-2008,171,110,339,,,,,,
B39D0221,003,15-04-2008,166,105,344,,,,,,
B39D0221,003,16-04-2008,161,100,349,,,,,,
B39D0221,003,17-04-2008,156,95,354,,,,,,
B39D0221,003,18-04-2008,154,93,356,,,,,,
B39D0221,003,19-04-2008,155,94,355,,,,,,
B39D0221,003,20-04-2008,154,93,356,,,,,,
B39D0221,003,21-04-2008,158,97,352,,,,,,
B39D0221,003,22-04-2008,164,103,346,,,,,,
B39D0221,003,23-04-2008,170,109,340,,,,,,
B39D0221,003,24-04-2008,167,106,343,,,,,,
B39D0221,003,25-04-2008,171,110,339,,,,,,
B39D0221,003,26-04-2008,170,109,340,,,,,,
B39D0221,003,27-04-2008,161,100,349,,,,,,
B39D0221,003,28-04-2008,159,98,351,,,,,,
B39D0221,003,29-04-2008,158,97,352,,,,,,
B39D0221,003,30-04-2008,157,96,353,,,,,,
B39D0221,003,01-05-2008,161,100,349,,,,,,
B39D0221,003,02-05-2008,166,105,344,,,,,,
B39D0221,003,03-05-2008,169,108,341,,,,,,
B39D0221,003,04-05-2008,171,110,339,,,,,,
B39D0221,003,05-05-2008,174,113,336,,,,,,
B39D0221,003,06-05-2008,179,118,331,,,,,,
B39D0221,003,07-05-2008,183,122,327,,,,,,
B39D0221,003,08-05-2008,185,124,325,,,,,,
B39D0221,003,09-05-2008,191,130,319,,,,,,
B39D0221,003,10-05-2008,188,127,322,,,,,,
B39D0221,003,11-05-2008,195,134,315,,,,,,
B39D0221,003,12-05-2008,200,139,310,,,,,,
B39D0221,003,13-05-2008,204,143,306,,,,,,
B39D0221,003,14-05-2008,205,144,305,,,,,,
B39D0221,003,15-05-2008,202,141,308,,,,,,
B39D0221,003,16-05-2008,204,143,306,,,,,,
B39D0221,003,17-05-2008,199,138,311,,,,,,
B39D0221,003,18-05-2008,194,133,316,,,,,,
B39D0221,003,19-05-2008,191,130,319,,,,,,
B39D0221,003,20-05-2008,193,132,317,,,,,,
B39D0221,003,21-05-2008,200,139,310,,,,,,
B39D0221,003,22-05-2008,205,144,305,,,,,,
B39D0221,003,23-05-2008,207,146,303,,,,,,
B39D0221,003,24-05-2008,209,148,301,,,,,,
B39D0221,003,25-05-2008,210,149,300,,,,,,
B39D0221,003,26-05-2008,211,150,299,,,,,,
B39D0221,003,27-05-2008,211,150,299,,,,,,
B39D0221,003,28-05-2008,211,150,299,,,,,,
B39D0221,003,29-05-2008,216,155,294,,,,,,
B39D0221,003,30-05-2008,212,151,298,,,,,,
B39D0221,003,31-05-2008,214,153,296,,,,,,
B39D0221,003,01-06-2008,211,150,299,,,,,,
B39D0221,003,02-06-2008,210,149,300,,,,,,
B39D0221,003,03-06-2008,204,143,306,,,,,,
B39D0221,003,04-06-2008,199,138,311,,,,,,
B39D0221,003,05-06-2008,198,137,312,,,,,,
B39D0221,003,06-06-2008,195,134,315,,,,,,
B39D0221,003,07-06-2008,197,136,313,,,,,,
B39D0221,003,08-06-2008,198,137,312,,,,,,
B39D0221,003,09-06-2008,197,136,313,,,,,,
B39D0221,003,10-06-2008,195,134,315,,,,,,
B39D0221,003,11-06-2008,197,136,313,,,,,,
B39D0221,003,12-06-2008,198,137,312,,,,,,
B39D0221,003,13-06-2008,198,137,312,,,,,,
B39D0221,003,14-06-2008,197,136,313,,,,,,
B39D0221,003,15-06-2008,200,139,310,,,,,,
B39D0221,003,16-06-2008,199,138,311,,,,,,
B39D0221,003,17-06-2008,200,139,310,,,,,,
B39D0221,003,18-06-2008,199,138,311,,,,,,
B39D0221,003,19-06-2008,199,138,311,,,,,,
B39D0221,003,20-06-2008,202,141,308,,,,,,
B39D0221,003,21-06-2008,201,140,309,,,,,,
B39D0221,003,22-06-2008,200,139,310,,,,,,
B39D0221,003,23-06-2008,208,147,302,,,,,,
B39D0221,003,24-06-2008,207,146,303,,,,,,
B39D0221,003,25-06-2008,207,146,303,,,,,,
B39D0221,003,26-06-2008,208,147,302,,,,,,
B39D0221,003,27-06-2008,211,150,299,,,,,,
B39D0221,003,28-06-2008,211,150,299,,,,,,
B39D0221,003,29-06-2008,208,147,302,,,,,,
B39D0221,003,30-06-2008,213,152,297,,,,,,
B39D0221,003,01-07-2008,214,153,296,,,,,,
B39D0221,003,02-07-2008,213,152,297,,,,,,
B39D0221,003,03-07-2008,215,154,295,,,,,,
B39D0221,003,04-07-2008,217,156,293,,,,,,
B39D0221,003,05-07-2008,214,153,296,,,,,,
B39D0221,003,06-07-2008,216,155,294,,,,,,
B39D0221,003,07-07-2008,218,157,292,,,,,,
B39D0221,003,08-07-2008,216,155,294,,,,,,
B39D0221,003,09-07-2008,217,156,293,,,,,,
B39D0221,003,10-07-2008,215,154,295,,,,,,
B39D0221,003,11-07-2008,215,154,295,,,,,,
B39D0221,003,12-07-2008,215,154,295,,,,,,
B39D0221,003,13-07-2008,213,152,297,,,,,,
B39D0221,003,14-07-2008,216,155,294,,,,,,
B39D0221,003,15-07-2008,218,157,292,,,,,,
B39D0221,003,16-07-2008,219,158,291,,,,,,
B39D0221,003,17-07-2008,220,159,290,,,,,,
B39D0221,003,18-07-2008,217,156,293,,,,,,
B39D0221,003,19-07-2008,214,153,296,,,,,,
B39D0221,003,20-07-2008,213,152,297,,,,,,
B39D0221,003,21-07-2008,208,147,302,,,,,,
B39D0221,003,22-07-2008,207,146,303,,,,,,
B39D0221,003,23-07-2008,206,145,304,,,,,,
B39D0221,003,24-07-2008,202,141,308,,,,,,
B39D0221,003,25-07-2008,204,143,306,,,,,,
B39D0221,003,26-07-2008,204,143,306,,,,,,
B39D0221,003,27-07-2008,201,140,309,,,,,,
B39D0221,003,28-07-2008,201,140,309,,,,,,
B39D0221,003,29-07-2008,201,140,309,,,,,,
B39D0221,003,30-07-2008,207,146,303,,,,,,
B39D0221,003,31-07-2008,207,146,303,,,,,,
B39D0221,003,01-08-2008,210,149,300,,,,,,
B39D0221,003,02-08-2008,211,150,299,,,,,,
B39D0221,003,03-08-2008,214,153,296,,,,,,
B39D0221,003,04-08-2008,214,153,296,,,,,,
B39D0221,003,05-08-2008,214,153,296,,,,,,
B39D0221,003,06-08-2008,214,153,296,,,,,,
B39D0221,003,07-08-2008,213,152,297,,,,,,
B39D0221,003,08-08-2008,217,156,293,,,,,,
B39D0221,003,09-08-2008,216,155,294,,,,,,
B39D0221,003,10-08-2008,215,154,295,,,,,,
B39D0221,003,11-08-2008,216,155,294,,,,,,
B39D0221,003,12-08-2008,221,160,289,,,,,,
B39D0221,003,13-08-2008,222,161,288,,,,,,
B39D0221,003,14-08-2008,223,162,287,,,,,,
B39D0221,003,15-08-2008,225,164,285,,,,,,
B39D0221,003,16-08-2008,224,163,286,,,,,,
B39D0221,003,17-08-2008,219,158,291,,,,,,
B39D0221,003,18-08-2008,219,158,291,,,,,,
B39D0221,003,19-08-2008,216,155,294,,,,,,
B39D0221,003,20-08-2008,220,159,290,,,,,,
B39D0221,003,21-08-2008,215,154,295,,,,,,
B39D0221,003,22-08-2008,215,154,295,,,,,,
B39D0221,003,23-08-2008,211,150,299,,,,,,
B39D0221,003,24-08-2008,206,145,304,,,,,,
B39D0221,003,25-08-2008,212,151,298,,,,,,
B39D0221,003,26-08-2008,210,149,300,,,,,,
B39D0221,003,27-08-2008,211,150,299,,,,,,
B39D0221,003,28-08-2008,215,154,295,,,,,,
B39D0221,003,29-08-2008,213,152,297,,,,,,
B39D0221,003,30-08-2008,214,153,296,,,,,,
B39D0221,003,31-08-2008,213,152,297,,,,,,
B39D0221,003,01-09-2008,220,159,290,,,,,,
B39D0221,003,02-09-2008,221,160,289,,,,,,
B39D0221,003,03-09-2008,224,163,286,,,,,,
B39D0221,003,04-09-2008,221,160,289,,,,,,
B39D0221,003,05-09-2008,220,159,290,,,,,,
B39D0221,003,06-09-2008,224,163,286,,,,,,
B39D0221,003,07-09-2008,224,163,286,,,,,,
B39D0221,003,08-09-2008,225,164,285,,,,,,
B39D0221,003,09-09-2008,226,165,284,,,,,,
B39D0221,003,10-09-2008,223,162,287,,,,,,
B39D0221,003,11-09-2008,223,162,287,,,,,,
B39D0221,003,12-09-2008,226,165,284,,,,,,
B39D0221,003,13-09-2008,226,165,284,,,,,,
B39D0221,003,14-09-2008,222,161,288,,,,,,
B39D0221,003,15-09-2008,221,160,289,,,,,,
B39D0221,003,16-09-2008,223,162,287,,,,,,
B39D0221,003,17-09-2008,222,161,288,,,,,,
B39D0221,003,18-09-2008,218,157,292,,,,,,
B39D0221,003,19-09-2008,215,154,295,,,,,,
B39D0221,003,20-09-2008,213,152,297,,,,,,
B39D0221,003,21-09-2008,210,149,300,,,,,,
B39D0221,003,22-09-2008,212,151,298,,,,,,
B39D0221,003,23-09-2008,214,153,296,,,,,,
B39D0221,003,24-09-2008,217,156,293,,,,,,
B39D0221,003,25-09-2008,222,161,288,,,,,,
B39D0221,003,26-09-2008,225,164,285,,,,,,
B39D0221,003,27-09-2008,229,168,281,,,,,,
B39D0221,003,28-09-2008,227,166,283,,,,,,
B39D0221,003,29-09-2008,230,169,280,,,,,,
B39D0221,003,30-09-2008,231,170,279,,,,,,
B39D0221,003,01-10-2008,228,167,282,,,,,,
B39D0221,003,02-10-2008,221,160,289,,,,,,
B39D0221,003,03-10-2008,226,165,284,,,,,,
B39D0221,003,04-10-2008,226,165,284,,,,,,
B39D0221,003,05-10-2008,224,163,286,,,,,,
B39D0221,003,06-10-2008,226,165,284,,,,,,
B39D0221,003,07-10-2008,224,163,286,,,,,,
B39D0221,003,08-10-2008,227,166,283,,,,,,
B39D0221,003,09-10-2008,228,167,282,,,,,,
B39D0221,003,10-10-2008,227,166,283,,,,,,
B39D0221,003,11-10-2008,226,165,284,,,,,,
B39D0221,003,12-10-2008,232,171,278,,,,,,
B39D0221,003,13-10-2008,232,171,278,,,,,,
B39D0221,003,14-10-2008,236,175,274,,,,,,
B39D0221,003,15-10-2008,235,174,275,,,,,,
B39D0221,003,16-10-2008,236,175,274,,,,,,
B39D0221,003,17-10-2008,239,178,271,,,,,,
B39D0221,003,18-10-2008,237,176,273,,,,,,
B39D0221,003,19-10-2008,241,180,269,,,,,,
B39D0221,003,20-10-2008,240,179,270,,,,,,
B39D0221,003,21-10-2008,242,181,268,,,,,,
B39D0221,003,22-10-2008,242,181,268,,,,,,
B39D0221,003,23-10-2008,241,180,269,,,,,,
B39D0221,003,24-10-2008,244,183,266,,,,,,
B39D0221,003,25-10-2008,246,185,264,,,,,,
B39D0221,003,26-10-2008,243,182,267,,,,,,
B39D0221,003,27-10-2008,238,177,272,,,,,,
B39D0221,003,28-10-2008,240,179,270,,,,,,
B39D0221,003,29-10-2008,237,176,273,,,,,,
B39D0221,003,30-10-2008,238,177,272,,,,,,
B39D0221,003,31-10-2008,238,177,272,,,,,,
B39D0221,003,01-11-2008,237,176,273,,,,,,
B39D0221,003,02-11-2008,237,176,273,,,,,,
B39D0221,003,03-11-2008,232,171,278,,,,,,
B39D0221,003,04-11-2008,227,166,283,,,,,,
B39D0221,003,05-11-2008,226,165,284,,,,,,
B39D0221,003,06-11-2008,223,162,287,,,,,,
B39D0221,003,07-11-2008,221,160,289,,,,,,
B39D0221,003,08-11-2008,224,163,286,,,,,,
B39D0221,003,09-11-2008,226,165,284,,,,,,
B39D0221,003,10-11-2008,224,163,286,,,,,,
B39D0221,003,11-11-2008,218,157,292,,,,,,
B39D0221,003,12-11-2008,221,160,289,,,,,,
B39D0221,003,13-11-2008,221,160,289,,,,,,
B39D0221,003,14-11-2008,219,158,291,,,,,,
B39D0221,003,15-11-2008,222,161,288,,,,,,
B39D0221,003,16-11-2008,223,162,287,,,,,,
B39D0221,003,17-11-2008,227,166,283,,,,,,
B39D0221,003,18-11-2008,226,165,284,,,,,,
B39D0221,003,19-11-2008,229,168,281,,,,,,
B39D0221,003,20-11-2008,229,168,281,,,,,,
B39D0221,003,21-11-2008,232,171,278,,,,,,
B39D0221,003,22-11-2008,234,173,276,,,,,,
B39D0221,003,23-11-2008,228,167,282,,,,,,
B39D0221,003,24-11-2008,228,167,282,,,,,,
B39D0221,003,25-11-2008,227,166,283,,,,,,
B39D0221,003,26-11-2008,222,161,288,,,,,,
B39D0221,003,27-11-2008,218,157,292,,,,,,
B39D0221,003,28-11-2008,218,157,292,,,,,,
B39D0221,003,29-11-2008,219,158,291,,,,,,
B39D0221,003,30-11-2008,220,159,290,,,,,,
B39D0221,003,01-12-2008,222,161,288,,,,,,
B39D0221,003,02-12-2008,223,162,287,,,,,,
B39D0221,003,03-12-2008,223,162,287,,,,,,
B39D0221,003,04-12-2008,221,160,289,,,,,,
B39D0221,003,05-12-2008,222,161,288,,,,,,
B39D0221,003,06-12-2008,225,164,285,,,,,,
B39D0221,003,07-12-2008,225,164,285,,,,,,
B39D0221,003,08-12-2008,220,159,290,,,,,,
B39D0221,003,09-12-2008,213,152,297,,,,,,
B39D0221,003,10-12-2008,204,143,306,,,,,,
B39D0221,003,11-12-2008,200,139,310,,,,,,
B39D0221,003,12-12-2008,199,138,311,,,,,,
B39D0221,003,13-12-2008,198,137,312,,,,,,
B39D0221,003,14-12-2008,202,141,308,,,,,,
B39D0221,003,15-12-2008,209,148,301,,,,,,
B39D0221,003,16-12-2008,209,148,301,,,,,,
B39D0221,003,17-12-2008,209,148,301,,,,,,
B39D0221,003,18-12-2008,211,150,299,,,,,,
B39D0221,003,19-12-2008,214,153,296,,,,,,
B39D0221,003,20-12-2008,216,155,294,,,,,,
B39D0221,003,21-12-2008,217,156,293,,,,,,
B39D0221,003,22-12-2008,217,156,293,,,,,,
B39D0221,003,23-12-2008,219,158,291,,,,,,
B39D0221,003,24-12-2008,215,154,295,,,,,,
B39D0221,003,25-12-2008,212,151,298,,,,,,
B39D0221,003,26-12-2008,207,146,303,,,,,,
B39D0221,003,27-12-2008,204,143,306,,,,,,
B39D0221,003,28-12-2008,201,140,309,,,,,,
B39D0221,003,29-12-2008,203,142,307,,,,,,
B39D0221,003,30-12-2008,206,145,304,,,,,,
B39D0221,003,31-12-2008,212,151,298,,,,,,
B39D0221,003,01-01-2009,211,150,299,,,,,,
B39D0221,003,02-01-2009,214,153,296,,,,,,
B39D0221,003,03-01-2009,219,158,291,,,,,,
B39D0221,003,04-01-2009,220,159,290,,,,,,
B39D0221,003,05-01-2009,223,162,287,,,,,,
B39D0221,003,06-01-2009,225,164,285,,,,,,
B39D0221,003,07-01-2009,228,167,282,,,,,,
B39D0221,003,08-01-2009,231,170,279,,,,,,
B39D0221,003,09-01-2009,234,173,276,,,,,,
B39D0221,003,10-01-2009,236,175,274,,,,,,
B39D0221,003,11-01-2009,237,176,273,,,,,,
B39D0221,003,12-01-2009,239,178,271,,,,,,
B39D0221,003,13-01-2009,241,180,269,,,,,,
B39D0221,003,14-01-2009,244,183,266,,,,,,
B39D0221,003,15-01-2009,243,182,267,,,,,,
B39D0221,003,16-01-2009,245,184,265,,,,,,
B39D0221,003,17-01-2009,245,184,265,,,,,,
B39D0221,003,18-01-2009,243,182,267,,,,,,
B39D0221,003,19-01-2009,243,182,267,,,,,,
B39D0221,003,20-01-2009,246,185,264,,,,,,
B39D0221,003,21-01-2009,247,186,263,,,,,,
B39D0221,003,22-01-2009,242,181,268,,,,,,
B39D0221,003,23-01-2009,231,170,279,,,,,,
B39D0221,003,24-01-2009,228,167,282,,,,,,
B39D0221,003,25-01-2009,223,162,287,,,,,,
B39D0221,003,26-01-2009,219,158,291,,,,,,
B39D0221,003,27-01-2009,208,147,302,,,,,,
B39D0221,003,28-01-2009,205,144,305,,,,,,
B39D0221,003,29-01-2009,207,146,303,,,,,,
B39D0221,003,30-01-2009,205,144,305,,,,,,
B39D0221,003,31-01-2009,207,146,303,,,,,,
B39D0221,003,01-02-2009,210,149,300,,,,,,
B39D0221,003,02-02-2009,215,154,295,,,,,,
B39D0221,003,03-02-2009,214,153,296,,,,,,
B39D0221,003,04-02-2009,218,157,292,,,,,,
B39D0221,003,05-02-2009,222,161,288,,,,,,
B39D0221,003,06-02-2009,224,163,286,,,,,,
B39D0221,003,07-02-2009,226,165,284,,,,,,
B39D0221,003,08-02-2009,228,167,282,,,,,,
B39D0221,003,09-02-2009,232,171,278,,,,,,
B39D0221,003,10-02-2009,227,166,283,,,,,,
B39D0221,003,11-02-2009,227,166,283,,,,,,
B39D0221,003,12-02-2009,222,161,288,,,,,,
B39D0221,003,13-02-2009,218,157,292,,,,,,
B39D0221,003,14-02-2009,207,146,303,,,,,,
B39D0221,003,15-02-2009,202,141,308,,,,,,
B39D0221,003,16-02-2009,202,141,308,,,,,,
B39D0221,003,17-02-2009,201,140,309,,,,,,
B39D0221,003,18-02-2009,203,142,307,,,,,,
B39D0221,003,19-02-2009,203,142,307,,,,,,
B39D0221,003,20-02-2009,201,140,309,,,,,,
B39D0221,003,21-02-2009,195,134,315,,,,,,
B39D0221,003,22-02-2009,193,132,317,,,,,,
B39D0221,003,23-02-2009,198,137,312,,,,,,
B39D0221,003,24-02-2009,200,139,310,,,,,,
B39D0221,003,25-02-2009,204,143,306,,,,,,
B39D0221,003,26-02-2009,199,138,311,,,,,,
B39D0221,003,27-02-2009,198,137,312,,,,,,
B39D0221,003,28-02-2009,194,133,316,,,,,,
B39D0221,003,01-03-2009,192,131,318,,,,,,
B39D0221,003,02-03-2009,196,135,314,,,,,,
B39D0221,003,03-03-2009,193,132,317,,,,,,
B39D0221,003,04-03-2009,,,,D,droog,,,,
B39D0221,003,05-03-2009,193,132,317,,,,,,
B39D0221,003,06-03-2009,193,132,317,,,,,,
B39D0221,003,07-03-2009,192,131,318,,,,,,
B39D0221,003,08-03-2009,185,124,325,,,,,,
B39D0221,003,09-03-2009,182,121,328,,,,,,
B39D0221,003,10-03-2009,176,115,334,,,,,,
B39D0221,003,11-03-2009,173,112,337,,,,,,
B39D0221,003,12-03-2009,169,108,341,,,,,,
B39D0221,003,13-03-2009,168,107,342,,,,,,
B39D0221,003,14-03-2009,164,103,346,,,,,,
B39D0221,003,15-03-2009,163,102,347,,,,,,
B39D0221,003,16-03-2009,162,101,348,,,,,,
B39D0221,003,17-03-2009,163,102,347,,,,,,
B39D0221,003,18-03-2009,166,105,344,,,,,,
B39D0221,003,19-03-2009,169,108,341,,,,,,
B39D0221,003,20-03-2009,172,111,338,,,,,,
B39D0221,003,21-03-2009,177,116,333,,,,,,
B39D0221,003,22-03-2009,179,118,331,,,,,,
B39D0221,003,23-03-2009,180,119,330,,,,,,
B39D0221,003,24-03-2009,184,123,326,,,,,,
B39D0221,003,25-03-2009,183,122,327,,,,,,
B39D0221,003,26-03-2009,183,122,327,,,,,,
B39D0221,003,27-03-2009,184,123,326,,,,,,
B39D0221,003,28-03-2009,187,126,323,,,,,,
B39D0221,003,29-03-2009,186,125,324,,,,,,
B39D0221,003,30-03-2009,184,123,326,,,,,,
B39D0221,003,31-03-2009,181,120,329,,,,,,
B39D0221,003,01-04-2009,178,117,332,,,,,,
B39D0221,003,02-04-2009,178,117,332,,,,,,
B39D0221,003,03-04-2009,176,115,334,,,,,,
B39D0221,003,04-04-2009,179,118,331,,,,,,
B39D0221,003,05-04-2009,182,121,328,,,,,,
B39D0221,003,06-04-2009,184,123,326,,,,,,
B39D0221,003,07-04-2009,190,129,320,,,,,,
B39D0221,003,08-04-2009,188,127,322,,,,,,
B39D0221,003,09-04-2009,191,130,319,,,,,,
B39D0221,003,10-04-2009,193,132,317,,,,,,
B39D0221,003,11-04-2009,197,136,313,,,,,,
B39D0221,003,12-04-2009,196,135,314,,,,,,
B39D0221,003,13-04-2009,195,134,315,,,,,,
B39D0221,003,14-04-2009,199,138,311,,,,,,
B39D0221,003,15-04-2009,197,136,313,,,,,,
B39D0221,003,16-04-2009,200,139,310,,,,,,
B39D0221,003,17-04-2009,200,139,310,,,,,,
B39D0221,003,18-04-2009,202,141,308,,,,,,
B39D0221,003,19-04-2009,204,143,306,,,,,,
B39D0221,003,20-04-2009,206,145,304,,,,,,
B39D0221,003,21-04-2009,203,142,307,,,,,,
B39D0221,003,22-04-2009,200,139,310,,,,,,
B39D0221,003,23-04-2009,203,142,307,,,,,,
B39D0221,003,24-04-2009,203,142,307,,,,,,
B39D0221,003,25-04-2009,204,143,306,,,,,,
B39D0221,003,26-04-2009,207,146,303,,,,,,
B39D0221,003,27-04-2009,207,146,303,,,,,,
B39D0221,003,28-04-2009,206,145,304,,,,,,
B39D0221,003,29-04-2009,210,149,300,,,,,,
B39D0221,003,30-04-2009,211,150,299,,,,,,
B39D0221,003,01-05-2009,214,153,296,,,,,,
B39D0221,003,02-05-2009,219,158,291,,,,,,
B39D0221,003,03-05-2009,217,156,293,,,,,,
B39D0221,003,04-05-2009,217,156,293,,,,,,
B39D0221,003,05-05-2009,218,157,292,,,,,,
B39D0221,003,06-05-2009,220,159,290,,,,,,
B39D0221,003,07-05-2009,220,159,290,,,,,,
B39D0221,003,08-05-2009,220,159,290,,,,,,
B39D0221,003,09-05-2009,221,160,289,,,,,,
B39D0221,003,10-05-2009,222,161,288,,,,,,
B39D0221,003,11-05-2009,227,166,283,,,,,,
B39D0221,003,12-05-2009,226,165,284,,,,,,
B39D0221,003,13-05-2009,228,167,282,,,,,,
B39D0221,003,14-05-2009,224,163,286,,,,,,
B39D0221,003,15-05-2009,221,160,289,,,,,,
B39D0221,003,16-05-2009,217,156,293,,,,,,
B39D0221,003,17-05-2009,213,152,297,,,,,,
B39D0221,003,18-05-2009,212,151,298,,,,,,
B39D0221,003,19-05-2009,210,149,300,,,,,,
B39D0221,003,20-05-2009,206,145,304,,,,,,
B39D0221,003,21-05-2009,207,146,303,,,,,,
B39D0221,003,22-05-2009,215,154,295,,,,,,
B39D0221,003,23-05-2009,222,161,288,,,,,,
B39D0221,003,24-05-2009,221,160,289,,,,,,
B39D0221,003,25-05-2009,225,164,285,,,,,,
B39D0221,003,26-05-2009,224,163,286,,,,,,
B39D0221,003,27-05-2009,225,164,285,,,,,,
B39D0221,003,28-05-2009,225,164,285,,,,,,
B39D0221,003,29-05-2009,232,171,278,,,,,,
B39D0221,003,30-05-2009,236,175,274,,,,,,
B39D0221,003,31-05-2009,233,172,277,,,,,,
B39D0221,003,01-06-2009,229,168,281,,,,,,
B39D0221,003,02-06-2009,234,173,276,,,,,,
B39D0221,003,03-06-2009,237,176,273,,,,,,
B39D0221,003,04-06-2009,236,175,274,,,,,,
B39D0221,003,05-06-2009,237,176,273,,,,,,
B39D0221,003,06-06-2009,235,174,275,,,,,,
B39D0221,003,07-06-2009,237,176,273,,,,,,
B39D0221,003,08-06-2009,236,175,274,,,,,,
B39D0221,003,09-06-2009,231,170,279,,,,,,
B39D0221,003,10-06-2009,231,170,279,,,,,,
B39D0221,003,11-06-2009,232,171,278,,,,,,
B39D0221,003,12-06-2009,229,168,281,,,,,,
B39D0221,003,13-06-2009,225,164,285,,,,,,
B39D0221,003,14-06-2009,224,163,286,,,,,,
B39D0221,003,15-06-2009,224,163,286,,,,,,
B39D0221,003,16-06-2009,224,163,286,,,,,,
B39D0221,003,17-06-2009,221,160,289,,,,,,
B39D0221,003,18-06-2009,220,159,290,,,,,,
B39D0221,003,19-06-2009,221,160,289,,,,,,
B39D0221,003,20-06-2009,219,158,291,,,,,,
B39D0221,003,21-06-2009,220,159,290,,,,,,
B39D0221,003,22-06-2009,221,160,289,,,,,,
B39D0221,003,23-06-2009,225,164,285,,,,,,
B39D0221,003,24-06-2009,220,159,290,,,,,,
B39D0221,003,25-06-2009,221,160,289,,,,,,
B39D0221,003,26-06-2009,224,163,286,,,,,,
B39D0221,003,27-06-2009,223,162,287,,,,,,
B39D0221,003,28-06-2009,218,157,292,,,,,,
B39D0221,003,29-06-2009,225,164,285,,,,,,
B39D0221,003,30-06-2009,220,159,290,,,,,,
B39D0221,003,01-07-2009,221,160,289,,,,,,
B39D0221,003,02-07-2009,221,160,289,,,,,,
B39D0221,003,03-07-2009,221,160,289,,,,,,
B39D0221,003,04-07-2009,221,160,289,,,,,,
B39D0221,003,05-07-2009,222,161,288,,,,,,
B39D0221,003,06-07-2009,225,164,285,,,,,,
B39D0221,003,07-07-2009,222,161,288,,,,,,
B39D0221,003,08-07-2009,220,159,290,,,,,,
B39D0221,003,09-07-2009,222,161,288,,,,,,
B39D0221,003,10-07-2009,220,159,290,,,,,,
B39D0221,003,11-07-2009,218,157,292,,,,,,
B39D0221,003,12-07-2009,218,157,292,,,,,,
B39D0221,003,13-07-2009,218,157,292,,,,,,
B39D0221,003,14-07-2009,217,156,293,,,,,,
B39D0221,003,15-07-2009,220,159,290,,,,,,
B39D0221,003,16-07-2009,222,161,288,,,,,,
B39D0221,003,17-07-2009,220,159,290,,,,,,
B39D0221,003,18-07-2009,220,159,290,,,,,,
B39D0221,003,19-07-2009,216,155,294,,,,,,
B39D0221,003,20-07-2009,212,151,298,,,,,,
B39D0221,003,21-07-2009,208,147,302,,,,,,
B39D0221,003,22-07-2009,205,144,305,,,,,,
B39D0221,003,23-07-2009,202,141,308,,,,,,
B39D0221,003,24-07-2009,197,136,313,,,,,,
B39D0221,003,25-07-2009,195,134,315,,,,,,
B39D0221,003,26-07-2009,196,135,314,,,,,,
B39D0221,003,27-07-2009,194,133,316,,,,,,
B39D0221,003,28-07-2009,199,138,311,,,,,,
B39D0221,003,29-07-2009,202,141,308,,,,,,
B39D0221,003,30-07-2009,204,143,306,,,,,,
B39D0221,003,31-07-2009,206,145,304,,,,,,
B39D0221,003,01-08-2009,206,145,304,,,,,,
B39D0221,003,02-08-2009,206,145,304,,,,,,
B39D0221,003,03-08-2009,207,146,303,,,,,,
B39D0221,003,04-08-2009,209,148,301,,,,,,
B39D0221,003,05-08-2009,211,150,299,,,,,,
B39D0221,003,06-08-2009,213,152,297,,,,,,
B39D0221,003,07-08-2009,215,154,295,,,,,,
B39D0221,003,08-08-2009,218,157,292,,,,,,
B39D0221,003,09-08-2009,219,158,291,,,,,,
B39D0221,003,10-08-2009,219,158,291,,,,,,
B39D0221,003,11-08-2009,220,159,290,,,,,,
B39D0221,003,12-08-2009,220,159,290,,,,,,
B39D0221,003,13-08-2009,221,160,289,,,,,,
B39D0221,003,14-08-2009,220,159,290,,,,,,
B39D0221,003,15-08-2009,218,157,292,,,,,,
B39D0221,003,16-08-2009,218,157,292,,,,,,
B39D0221,003,17-08-2009,222,161,288,,,,,,
B39D0221,003,18-08-2009,223,162,287,,,,,,
B39D0221,003,19-08-2009,225,164,285,,,,,,
B39D0221,003,20-08-2009,225,164,285,,,,,,
B39D0221,003,21-08-2009,232,171,278,,,,,,
B39D0221,003,22-08-2009,231,170,279,,,,,,
B39D0221,003,23-08-2009,230,169,280,,,,,,
B39D0221,003,24-08-2009,234,173,276,,,,,,
B39D0221,003,25-08-2009,238,177,272,,,,,,
B39D0221,003,26-08-2009,237,176,273,,,,,,
B39D0221,003,27-08-2009,241,180,269,,,,,,
B39D0221,003,28-08-2009,242,181,268,,,,,,
B39D0221,003,29-08-2009,247,186,263,,,,,,
B39D0221,003,30-08-2009,245,184,265,,,,,,
B39D0221,003,31-08-2009,244,183,266,,,,,,
B39D0221,003,01-09-2009,246,185,264,,,,,,
B39D0221,003,02-09-2009,246,185,264,,,,,,
B39D0221,003,03-09-2009,248,187,262,,,,,,
B39D0221,003,04-09-2009,248,187,262,,,,,,
